,id,name,beginYear,endYear,description,countries
2618,e211db2f-9c4b-4f6c-a610-5c51a852bdc7,2008 Event 13,2008,2008,Iraqi forces crack down on Muqtada al Sadr's Mahdi forces in Basra and Sadr City.,[]
2619,e21240fc-432a-4c29-ab94-f5d481bfdca7,2007 Event 11,2007,2007,"December 13: 27 EU member states sign the Treaty of Lisbon, with the treaty coming into effect on December 1, 2009.",[]
2620,e22da3d6-e0b2-4016-afb9-3cfa49c8abc2,1975 Event 14,1975,1975,The Killing Fields murders begin.,[]
2621,e26e6361-709b-4d01-9486-809c2ee0c380,1963 Event 12,1963,1963,"November 2: 1963 South Vietnamese coup: Arrest and assassination of Ngo Dinh Diem, the South Vietnamese President.",[]
2622,e280831f-28b5-4763-9c61-83e90158586d,1990 Event 22,1990,1990,"The Intergovernmental Panel on Climate Change releases its first assessment report, linking increases in carbon dioxide in the Earth's atmosphere, and a resultant rise in global temperature, to human activities.",[]
2623,e29a5bc8-9c12-4abf-aa91-0a477e0115aa,1560 Event 1,1560,1560,"1560: Lazarus Church, Macau",[]
2624,e2d4d928-4476-4dbe-a6cc-6e3121d3d05e,2012 Event 10,2012,2012,October 9: Assassination attempt on Pakistani schoolgirl Malala Yousafzai.,[]
2625,e2e8d7d2-522b-4359-a97d-473f38bf1a57,1994 Event 2,1994,1994,"January 6: Birth of Catriona Gray, Miss Universe 2018.",[]
2626,e302323d-cb71-4390-8fca-985bd1315cfb,2016 Event 24,2016,2016,United States troops withdraw from Afghanistan after 15 years.,[]
2627,e308b8f1-12e5-42a9-8aba-089a25faaa70,1996 Event 8,1996,1996,"March 26: Birth of Kathryn Bernardo, Filipna actress.",[]
2628,e31e3066-bc44-45c3-9618-a7904f353346,1642 Event 1,1642,1642,"1624–1642: As chief minister, Cardinal Richelieu centralises power in France.",[]
2629,e334bd0a-332e-4fd0-a760-6002e6db6e7f,2001 Event 5,2001,2001,"January 26: An earthquake strikes Gujarat, India, on Republic Day, resulting in more than 20,000 deaths.",[]
2630,e36e5ee4-93f1-489c-b493-3d0355871572,1918 Event 25,1918,1918,The British occupy Palestine.,[]
2631,e392d429-96fd-4dc3-a3e0-8a8c920d6034,1990 Event 5,1990,1990,April 24 – May 20: Launch of the Hubble Space Telescope.,[]
2632,e39aa751-bdd5-40eb-9023-8b1c1abc2d5d,1945 Event 2,1945,1945,February 13 – 15: Allied bombing of Dresden.,[]
2633,e3b5191f-c9f4-4aa0-a2ad-7c504b1c1702,2021 Event 59,2021,2021,"September 16: Inspiration4, launched by SpaceX, becomes the first all-civilian spaceflight, carrying a four-person crew on a three-day orbit of the Earth.",[]
2634,e3c54475-779a-468c-a4ec-03f0299b6c23,1947 Event 1,1947,1947,March 12: Harry Truman establishes the Truman Doctrine of containment of Communism.,[]
2635,e3dfdd94-8ede-41c8-ae15-0f6ba465d3e3,2001 Event 1,2001,2001,January 15: Wikipedia is launched.,[]
2636,e3f53688-f6e0-48ae-be38-9daed34570aa,1988 Event 12,1988,1988,December 2: Benazir Bhutto elected Prime Minister of Pakistan months after restoration of civilian rule in the wake of Muhammad Zia-ul-Haq's death in plane crash.,[]
2637,e44fefd8-d9cb-4efd-9d34-29bc0260b26e,1971 Event 4,1971,1971,"July 3: Death of Jim Morrison, American lead vocalist of the rock band the Doors.",[]
2638,e45696c7-5329-4ff4-8af7-9aa89e15fe06,1969 Event 4,1969,1969,March – September: Sino-Soviet border conflict.,[]
2639,e46c5f81-f93f-46d6-aac3-d0712eac8ecb,1816 Event 1,1816,1816,"1794–1816: The Hawkesbury and Nepean Wars, which were a series of incidents between settlers and New South Wales Corps and the Aboriginal Australian clans of the Hawkesbury river in Sydney, Australia.",[]
2640,e47c7e1f-a733-4630-824f-5320754199b3,1560 Event 1,1560,1560,"1560: By winning the Battle of Okehazama, Oda Nobunaga becomes one of the pre-eminent warlords of Japan.",[]
2641,e4846d4e-94ce-4ca5-afe7-90f835050f1e,2015 Event 21,2015,2015,The Supreme Court of the United States determines that same-sex couples have a constitutional right to marry.,[]
2642,e486bf55-593e-442a-91ce-4acdbd1ce7dc,2015 Event 26,2015,2015,Assassination of Boris Nemtsov.,[]
2643,e48ddb18-25f8-4690-ac39-dcf6e3f13407,1991 Event 20,1991,1991,August 19: Soviet coup attempt of 1991: A coup occurs in response to a new union treaty to be signed on August 20.,[]
2644,e48f124b-d42f-4b60-b1ad-784f31b250e4,1515 Event 1,1515,1515,"1515: The Ottomans conquers the last beyliks of Anatolia, the Dulkadirs and the Ramadanids.",[]
2645,e49d5b1c-9ffc-4f54-a293-38df103447bb,1848 Event 1,1848,1848,1781–1785: Serfdom is abolished in the Austrian monarchy (first step; second step in 1848).,[]
2646,e4a2ba1c-ae0f-4b5c-96ea-a0609628c260,1524 Event 1,1524,1524,"1524: Ismail I, the founder of Safavid dynasty, dies and Tahmasp I becomes king.  Gun-wielding Ottoman Janissaries and defending Knights of Saint John at the siege of Rhodes in 1522, from an Ottoman manuscript",[]
2647,e4a972e3-7019-4ff0-ab42-07060499b5d4,1919 Event 13,1919,1919,First experimental evidence for the General theory of relativity obtained by Arthur Eddington.,[]
2648,e4de125a-7f39-4d40-b040-3e9d1bc367bf,1591 Event 1,1591,1591,"1591: In Mali, Moroccan forces of the Sultan Ahmad al-Mansur led by Judar Pasha defeat the Songhai Empire at the Battle of Tondibi.",[]
2649,e4f8e731-784f-490b-b7c3-6e6672006b14,2010 Event 16,2010,2010,Arab Spring starts.,[]
2650,e50a918d-5ed1-4f85-94a6-3f2245767e42,1992 Event 5,1992,1992,April 3: End of communism in Albania.,[]
2651,e513068f-0405-42b4-a206-5d69337b8d13,1663 Event 1,1663,1663,1663: Robert Hooke discovers cells using a microscope.,[]
2652,e545fc09-2f39-4bf1-a7d9-82693d94fe44,1987 Event 12,1987,1987,November 22: Max Headroom signal hijacking in Chicago (WGN-TV and WTTW).,[]
2653,e56d7c21-0727-4ded-83d8-858be114d70d,1499 Event 1,1499,1499,"1499: University ""Alcalá de Henares"" in Madrid, Spain is built.",[]
2654,e572e19c-a4b0-4574-8fdd-8e8796e7bf33,1441 Event 1,1441,1441,1441: Portuguese navigators cruise West Africa and reestablish the European slave trade with a shipment of African slaves sent directly from Africa to Portugal.,[]
2655,e57686a2-6f3b-4ac6-ba33-acf97d12e772,1956 Event 2,1956,1956,March 20: Independence of Tunisia from France.,[]
2656,e5959adb-d6e9-480b-afa9-2b5f554aec6e,1613 Event 1,1613,1613,"1613: Sultan Iskandar Muda of Aceh captures the North Sumatran port of Aru, subjugating the Sultanate of Deli. This allows Aceh to focus its expansionary efforts on the Straits of Malacca. Iskandar Muda continues on to sack Johor and kidnap its Sultan's family, but is later forced to retreat back to Aceh.",[]
2657,e5a96675-8082-4c19-83a2-a4863998a788,1574 Event 1,1574,1574,1574: After a siege of 4 months the siege of Leiden ends in a comprehensive Dutch rebel victory.,[]
2658,e5bd99d6-98b1-4367-b245-f91dad028f84,1581 Event 1,1581,1581,1581: Bayinnaung dies at the age of 65.,[]
2659,e5bdf03b-f468-4b33-a493-464d7d0de10f,2020 Event 13,2020,2020,May 25: The murder of George Floyd sparks protests across the United States and the world.,[]
2660,e5e6b303-3173-44d6-8b68-34d39e9bc80e,2016 Event 17,2016,2016,The United Nations lifts sanctions from Iran in recognition of the dismantling of its nuclear program.,[]
2661,e5ec4624-a1fa-4225-885c-f14703274fb8,1992 Event 1,1992,1992,January 9: Discovery of the Kuiper belt and the first extrasolar planets.,[]
2662,e5f41224-e2db-4d6e-81f1-959d942b0414,2019 Event 56,2019,2019,Filipina Actress Kathryn Bernardo has made history in Philippine cinema after two of her movies each made more than ₱800 million in the box office.,[]
2663,e62311db-7f03-435b-89a5-871b1125f024,1983 Event 2,1983,1983,April 18: The Bombing of U.S. Embassy in Beirut results in 63 deaths.,[]
2664,e6714b75-e04d-499d-8088-ec1500915370,1936 Event 9,1936,1936,1936-1939 Arab Revolt in Palestine against the British begins to oppose Jewish immigration.,[]
2665,e67eff95-9bce-48fc-bf09-fd44328271d4,2013 Event 22,2013,2013,Kiss nightclub fire.,[]
2666,e69f2cc3-c9d3-4aa7-b79a-18175108f758,2022 Event 21,2022,2022,July 8: Assassination of Shinzo Abe.,[]
2667,e6be9dcd-1668-46bc-b1b8-627324965d3b,2008 Event 11,2008,2008,2008 South Ossetia war.,[]
2668,e6c1683d-b12c-4628-af5b-66e6ee71594e,1953 Event 5,1953,1953,May 9: Possession of Clarita Villanueva.,[]
2669,e6f5d441-b123-4468-80bb-cf4095335e16,1902 Event 4,1902,1902,July 12: Arthur Balfour becomes Prime Minister of the United Kingdom.,[]
2670,e6f68391-7aea-416a-9a24-bb54b3804002,1970 Event 14,1970,1970,"September 6: Black September in Jordan begins, lasting until mid-1971.",[]
2671,e70612ea-35a4-42a8-8488-52bf96b6f7f0,1918 Event 20,1918,1918,November 9: Abdication of Kaiser Wilhelm II.,[]
2672,e72e3f80-143a-4220-ba66-44c29189c111,1958 Event 7,1958,1958,October 4: French Fifth Republic established.,[]
2673,e75f7f78-f82f-4b6a-8898-d62e522af6ee,1771 Event 1,1771,1771,1770–1771: Famine in Czech lands kills hundreds of thousands.,[]
2674,e7ad1b36-e1fd-4273-a5e4-5f8c339e2750,2002 Event 7,2002,2002,May 20: East Timor gains independence.,[]
2675,e7b6d90a-854f-45a6-97f0-849e45335518,2017 Event 16,2017,2017,"November 5: 26 people are killed in a church in Sutherland Springs, Texas.",[]
2676,e7bb803e-5545-421e-8cab-a27f6f92765b,1787 Event 1,1787,1787,1787: Kansei Reforms instituted in Japan by Matsudaira Sadanobu.,[]
2677,e7c2c81f-af8d-408c-adc7-326b27e0f48b,1952 Event 7,1952,1952,"November 1:  The United States successfully detonates the first hydrogen bomb, codenamed ""Ivy Mike"", at Eniwetok Atoll in the Marshall Islands in the central Pacific Ocean, with a yield of 10.4 megatons.",[]
2678,e7ca6a85-f474-4ad6-b386-79bf9e018dc5,1918 Event 19,1918,1918,The Polish–Ukrainian War begins.,[]
2679,e7dec685-af53-4965-a426-47c52fc02e7e,2020 Event 10,2020,2020,Cyclone Amphan becomes the costliest cyclone ever recorded in the Northern Indian Ocean.,[]
2680,e7f7056a-b0af-4dae-92e7-24141f1c1c5e,2022 Event 32,2022,2022,November: Ethiopia–Tigray peace agreement,"[{'id': '9b4e48c2-5942-47d6-ab48-bd0349f689c1', 'name': 'Ethiopia'}]"
2681,e804e1e5-cbc9-4320-a4e5-b3f18aca1c69,1978 Event 4,1978,1978,April 27: The War in Afghanistan begins with the Saur Revolution.,[]
2682,e82801ca-3eec-46c8-9ae9-24b2b8041bb2,1443 Event 1,1443,1443,"1443: King Sejong the Great publishes the hangul, the native phonetic alphabet system for the Korean language.",[]
2683,e82ba43d-f88c-499c-bfa5-6798f346a5e7,2000 Event 6,2000,2000,May 25: End of Israeli occupation of Lebanon.,[]
2684,e845dfd8-5baa-40b8-96f1-6c8434e4b899,2016 Event 26,2016,2016,Vajiralongkorn becomes King of Thailand.,[]
2685,e863985e-bc27-4f30-9ffc-d4f66678ff51,2013 Event 6,2013,2013,July 3: President of Egypt Mohamed Morsi is deposed by the military in a coup d'état.,[]
2686,e8823246-2dcd-4e06-8ebf-c64275911594,2012 Event 14,2012,2012,October 22 – November 22: Hurricane Sandy causes $70 billion in damage and kills 233 people.,[]
2687,e89ec227-aa0e-4ecb-88d0-1c4b6b161e2f,1471 Event 1,1471,1471,1471: The kingdom of Champa suffers a massive defeat by the Vietnamese king Lê Thánh Tông.,[]
2688,e8ea59a8-8776-4a84-8c07-fa9e705348c2,1714 Event 1,1714,1714,1713–1714: Tarabai establishes the rival Maratha Empire government in Kolhapur against Chattrapati Shahu.,[]
2689,e8f196f7-edf3-4f3c-adc2-5a2cef19b3e7,1572 Event 1,1572,1572,"1572:  First edition of the epic The Lusiads of Luís Vaz de Camões, three years after the author returned from the East.&#91;13&#93;",[]
2690,e90e577a-c3c7-44e9-ab81-bfbfd7b7ea72,1941 Event 1,1941,1941,June – December: Hitler commences the Nazi invasion of the Soviet Union.,[]
2691,e9183d4a-9b1d-47fb-b569-9aea12b54a7c,1500 Event 1,1500,1500,1500: Islam becomes the dominant religion across the Indonesian archipelago.&#91;12&#93;,[]
2692,e955ecf3-42d5-4c35-9fa4-3545e09bfb18,2007 Event 1,2007,2007,January 4: Nancy Pelosi becomes the first female Speaker of the United States House of Representatives.,[]
2693,e97c0b52-6b7d-48db-a4c6-f5eb0ebd9dc3,1921 Event 3,1921,1921,March 4: Warren G. Harding is inaugurated as President of the United States.,[]
2694,e98fc971-89fe-4aa0-ace9-89f99f0ae2c8,1796 Event 1,1796,1796,1793–1796: Revolt in the Vendée against the French Republic at the time of the Revolution.,[]
2695,e992cd02-5fd6-490b-846f-acc10aed6673,1748 Event 1,1748,1748,1748: The Treaty of Aix-La-Chapelle ends the War of the Austrian Succession and First Carnatic War.,[]
2696,e9982e70-2f4a-44cd-86e1-b505b8d4d5b0,1450 Event 1,1450,1450,1450: Dayang Kalangitan became the Queen regnant of the ancient kingdom of Tondo that started Tondo's political dominance over Luzon.,[]
2697,e998b5ac-426b-43a5-bace-b9f5e2665b0a,2018 Event 15,2018,2018,Yellow vests movement becomes France's largest sustained period of civil unrest since 1968.,[]
2698,e9adbe9d-1819-4c84-bebe-af3cd9349358,1932 Event 11,1932,1932,The Nazi party becomes the largest single party in the German parliament.,[]
2699,ea0bb96c-9e5d-499b-86fd-e294fa01d31b,1916 Event 1,1916,1916,January 9: The Allies Gallipoli Campaign ends in failure; heavy losses of Australian troops.,[]
2700,ea0eb7c5-b382-4729-b159-24e6abd6ae87,1991 Event 33,1991,1991,December 26,[]
2701,ea213c76-814f-4ad4-bbd2-ed272fa11512,2005 Event 8,2005,2005,"April 2 – 19: Pope John Paul II dies, Benedict XVI becomes Pope.",[]
2702,ea39331b-6b68-4607-b1f4-955484822e8b,1959 Event 4,1959,1959,"February 3: Rock and roll musicians Ritchie Valens, Buddy Holly and The Big Bopper die in a plane crash.",[]
2703,ea404b84-d963-46ad-b94f-5f10e282b183,1981 Event 3,1981,1981,Ronald Reagan is inaugurated as President of the United States.,[]
2704,ea456608-970d-42b7-97cb-0e2d5c7d6806,2020 Event 76,2020,2020,China launches Chang'e 5 and becomes the third country after the United States and the Soviet Union to return samples of the moon.,[]
2705,ea668462-df77-4e3f-ad46-851a2f5fe8a8,1990 Event 14,1990,1990,"The first ban of smoking in bars in the US is passed in San Luis Obispo, California.",[]
2706,eaafe26c-204b-4ffc-8953-13cd6b7be2f0,2001 Event 11,2001,2001,November 12: Crash of American Airlines Flight 587.,[]
2707,eab8f3c3-25f2-4a1e-baa5-26b778110499,1965 Event 8,1965,1965,August – September: Second Indo-Pakistani War.,[]
2708,ead53023-15a3-43ed-8586-9af6bb17ad5e,1946 Event 8,1946,1946,October 27: French Fourth Republic established.,[]
2709,eaedc51a-6ae4-4129-baf6-590cc9f7c563,1881 Event 1,1881,1881,"1881–1882: The Jules Ferry laws are passed in France establishing free, secular education.",[]
2710,eb02c2d7-5763-47c3-a7b1-b683ed1f002b,1924 Event 3,1924,1924,"January 25 – February 5: The first edition of the Winter Olympic Games is hosted in Chamonix, France.",[]
2711,eb2f9829-bb96-4d5b-a524-cccffbc138f5,2021 Event 56,2021,2021,"September 13: Prime Minister Ismail Sabri Yaakob and Anwar Ibrahim, the leader of the main Malaysian opposition coalition Pakatan Harapan, sign a confidence and supply agreement ending the 18-month political crisis that has led to the fall of two successive governments in Malaysia.","[{'id': '1a0d097c-7276-43da-aaee-22acae6d6a01', 'name': 'Malaysia'}]"
2712,eb51d4e9-9f2f-4923-862c-631dc70d51d3,1639 Event 1,1639,1639,1639: Disagreements between the Farnese and Barberini Pope Urban VIII escalate into the Wars of Castro and last until 1649.,[]
2713,eb598779-9eac-47aa-8e9c-ef83b203d6fe,1923 Event 11,1923,1923,November 15: Hyperinflation in the Weimar Republic ends with the introduction of the Rentenmark.,[]
2714,eb60b8cb-3457-4441-962d-b3d9a0ae35d6,1518 Event 1,1518,1518,"1518: The Treaty of London was a non-aggression pact between the major European nations. The signatories were Burgundy, France, England, the Holy Roman Empire, the Netherlands, the Papal States and Spain, all of whom agreed not to attack one another and to come to the aid of any that were under attack.",[]
2715,eba0beda-c8bd-42e7-bc63-af69d7b34651,1991 Event 24,1991,1991,September 19: Ötzi the Iceman is found in the Alps.,[]
2716,ebaa0c95-4b5c-448a-85c0-4e108eeb8a8e,2013 Event 9,2013,2013,September 9 – 28: Zamboanga City crisis.,[]
2717,ebece64b-3e80-498b-b28e-b43772f64ebc,1997 Event 3,1997,1997,"February 28: Two robbers, wearing kevlar body armor, and armed with AK-47s containing armor-piercing bullets, injured 17 police officers and civilians in a gun battle.",[]
2718,ebfc4db6-0211-4b48-895f-8c1e009c05e6,1588 Event 1,1588,1588,1588: England repulses the Spanish Armada.,[]
2719,ec095424-54e4-4d0b-889c-a5486ea54677,2020 Event 19,2020,2020,July 9: Protests begin in Bulgaria against the government of Boyko Borisov.,"[{'id': '36ff7bed-16d6-45bd-9b85-293e3603d055', 'name': 'Bulgaria'}]"
2720,ec4215ea-3669-4a7a-88d8-4d45333df0e9,2013 Event 3,2013,2013,March 5: Death and state funeral of Hugo Chavez.,[]
2721,ec56869d-d47f-4f34-8d68-195b21a47387,1979 Event 11,1979,1979,October 15: Beginning of the Salvadoran Civil War.,[]
2722,ec5cad46-b6a8-419f-9cfc-8d806620009c,2020 Event 35,2020,2020,"The Royal Astronomical Society announces the detection of phosphine in Venus' atmosphere, which is known to be a strong predictor for the presence of microbial life.",[]
2723,ec8f9e70-9e82-4ab2-af2c-b057efd02946,1958 Event 5,1958,1958,August 23: Federal Aviation Administration formed.,[]
2724,ec96d899-bad5-4502-b4f8-1f1aa53044b0,1936 Event 1,1936,1936,January 20: Edward VIII becomes King of the British Commonwealth and Emperor of India.,[]
2725,ecc29796-e208-40cb-a083-de5c95669974,1779 Event 1,1779,1779,"1779: Captain James Cook is killed by Hawaiian natives at Kealakekua Bay, following an attempted kidnapping and ransoming of ruling chief, Kalaniʻōpuʻu in return for a stolen boat.",[]
2726,ecd27f37-057a-4671-adb9-bd4002a1df2b,1606 Event 1,1606,1606,"1606: The Dutch East India Company enters into an alliance with the Johor Sultanate to attack Portuguese Malacca, but they are repelled.",[]
2727,ecdbed12-ad84-4019-b385-79f2816199ff,1793 Event 1,1793,1793,1793: Upper Canada bans slavery.,[]
2728,ed128994-509c-4741-a94f-944aa6998245,1606 Event 1,1606,1606,1606: The Long War between the Ottoman Empire and Austria is ended with the Peace of Zsitvatorok—Austria abandons Transylvania.,[]
2729,ed12fb2f-0cc4-427c-847a-919a85447f27,1940 Event 4,1940,1940,April – May: The Katyn massacre of Polish soldiers in USSR and the Soviet occupation of the Baltic states.,[]
2730,ed256ada-a34b-4e03-b796-4fc5a3c14972,1921 Event 1,1921,1921,"January 25: Premiere of the science-fiction play R.U.R. (Rossum's Universal Robots), in which the word ""robot"" was first used.",[]
2731,ed391a97-1822-43a5-a8e7-9868cf4e5e99,2006 Event 14,2006,2006,October 18: Murder of Altantuya Shaaribuu: The Mongolian model was murdered in Malaysia.,"[{'id': '364c5cbd-dc0f-4fb9-84f4-791419b59846', 'name': 'Mongolia'}]"
2732,ed425889-9207-4b56-9d2c-93450ee08cea,1922 Event 14,1922,1922,"December 16: Gabriel Narutowicz, President of Poland, is assassinated.",[]
